Total commits,Total commits per day,Accumulated commits,Committers,Committers Weight,suma,classes,ncloc,functions,duplicated_lines,test_errors,skipped_tests,coverage,complexity,comment_lines,comment_lines_density,duplicated_lines_density,files,directories,file_complexity,violations,duplicated_blocks,duplicated_files,lines,public_api,statements,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,lines_to_cover,line_coverage,conditions_to_cover,branch_coverage,sqale_index,sqale_rating,false_positive_issues,open_issues,reopened_issues,confirmed_issues,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,bugs,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,reliability_rating,security_remediation_effort,security_rating,cognitive_complexity,new_development_cost,security_hotspots,security_review_rating,,%Toxicos
4,0.0833333333333333,1709,1,100,1814.08333333333,2746,150425,13115,35006,0,0,35.7,27307,41948,21.8,12.4,2521,,11,10274,1302,455,282240,,60159,43,2308,2824,4813,286,71695,38.3,28772,29.2,78749,1,1,10273,1,0,1.7,0,10044,0,216,0,2603,3,225,5,23576,0,246,5,864337.1,2
52,0.183098591549296,1705,6,3.05795899016238,1766.24105758171,2746,150425,13115,35006,0,0,35.6,27307,41948,21.8,12.4,2521,,11,10279,1302,455,282240,,60159,43,2308,2829,4813,286,71695,38.2,28772,29.2,78899,1,1,10278,1,0,1.7,0,10049,0,216,0,2603,3,225,5,23576,0,246,5,864506.9,2
14,0.194444444444444,1653,4,22.2634508348794,1693.45789527932,2734,149867,13078,34838,0,0,0,27234,41918,21.9,12.5,2510,,11,10845,1294,451,279024,,60015,51,2336,2904,5274,280,72676,0,0,0,133295,1,0,10845,0,0,3,4.85958485958486,10629,0,200,0,2323,5,270,5,23503,16380,252,1,905091.25958486,1
0,0,1639,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0.444444444444444,4813,2,37.5,4856.94444444444,6192,342231,27231,34986,0,0,50.3,72655,53037,13.4,6,5899,,12.3,22151,2175,862,583009,,146251,2,3073,4264,14306,506,163621,54.2,92549,43.3,136687,1,0,22151,0,0,1.3,0,21958,0,179,0,2236,4,210,2,78845,540,0,1,1837994.8,3
68,0.345177664974619,4809,17,2.65218489517555,4896.99736256015,6192,342231,27231,34986,0,0,50.3,72655,53037,13.4,6,5899,,12.3,22151,2175,862,583009,,146251,2,3073,4264,14306,506,163621,54.2,92549,43.4,136687,1,0,22151,0,0,1.3,0,21958,0,179,0,2236,4,210,2,78845,540,0,1,1837994.9,2
133,0.810975609756098,4741,17,1.78984593137004,4893.60082154113,6141,340801,27090,35138,0,0,49.4,72325,52862,13.4,6.1,5851,,12.4,23569,2177,864,580004,,145792,2,3123,5068,14870,506,163022,53.3,92193,42.6,182567,1,0,23569,0,0,1.8,0.548302872062663,23262,0,165,0,2026,4,1490,2,78761,34470,0,1,1917895.54830287,1
0,0,4608,0,0,4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,6.82857142857143,3103,9,1.50971973914368,3359.33829116772,2923,549902,34023,13142,0,54,24.1,78366,63868,10.4,1.7,3224,,29,17258,556,168,783618,,259030,600,3411,5731,7195,321,190166,25.3,59925,20.5,181146,1,5,17258,0,0,1.1,0.987808835117972,16514,0,622,0,7065,5,2304,5,77996,215730,107,5,2592357.08780884,1
596,5.57009345794393,2864,15,0.410058672737078,3480.98015213068,2896,547875,33883,12806,0,54,24.3,78093,63784,10.4,1.6,3194,,29.2,17301,538,161,780826,,258527,594,3448,5712,7223,324,189648,25.4,59862,20.6,181057,1,4,17301,0,0,1.1,1.21917997275777,16559,0,620,0,7100,5,2304,5,77883,1666530,110,5,4036346.81917997,1
408,5.74647887323944,2268,10,0.704255181149205,2692.45073405439,2857,528661,33982,12716,0,85,24.6,79223,64906,10.9,1.6,3159,,30,23992,541,173,773122,,265734,662,3815,9230,9766,519,186369,25.9,59866,20.7,214490,1,0,23992,0,0,1.4,0.703161730136342,23221,0,654,0,7256,5,2164,5,79538,340320,143,5,2751287.80316173,1
415,5.92857142857143,1860,12,0.727609485328037,2293.6561809139,2803,519799,33531,15560,0,85,24.6,78249,63974,11,2,3097,,30.2,22717,624,189,761335,,262789,670,3782,8026,9723,516,182982,26,60225,20.3,208303,1,0,22717,0,0,1.3,0.969932104752667,21951,0,651,0,7107,5,2132,5,78773,1886730,134,5,4259306.3699321,2
210,6.7741935483871,1445,9,1.82341154489834,1672.59760509329,2536,461716,30974,14403,0,85,27.1,72609,59412,11.4,2.1,2808,,31.1,21248,579,178,695142,,239985,587,3536,7609,8985,531,162620,29.3,60103,21.1,198292,1,0,21248,0,0,1.4,1.23633435535322,20561,0,573,0,6312,5,2112,5,73793,322890,102,5,2491669.73633436,1
189,6.3,1235,11,1.09502641456952,1442.39502641457,2393,430636,29646,14535,0,104,26.6,68716,50024,10.4,2.2,2669,,31.2,19875,601,183,652063,,226143,559,3275,7125,8417,499,151701,28.9,57138,20.3,184451,1,0,19875,0,0,1.4,13.3974358974359,19224,0,539,0,5923,5,2052,5,69465,1560,105,1,2029642.3974359,2
0,0,1046,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,2.75609756097561,1573,14,3.00893065784855,1818.76502821882,2776,226953,15129,23597,0,0,24.9,34673,44151,16.3,6.4,2535,,14.6,8211,1544,410,367457,,89039,12,179,4877,3020,123,140247,24.4,33199,26.6,130795,1,102,8211,0,0,1.9,0.489607791981911,8187,0,22,0,385,5,30,4,30481,114990,21,5,1291486.58960779,1
248,0.654353562005277,1347,15,1.90076604071384,1612.55511960272,2726,224192,14747,23076,0,0,18.2,34361,41426,15.6,6.4,2524,,14.5,8888,1540,410,359420,,89604,149,466,5028,3125,120,126453,17.5,32905,20.5,136260,1,108,8888,0,0,2,0,8848,0,38,0,485,5,30,4,30741,13770,21,5,1170458.7,1
0,0,1099,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7705,0,0,7705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,7705,5,11.437908496732,7745.43790849673,2353,133113,14369,7212,0,270,71.4,20515,26817,16.8,3.2,2006,,12.3,2549,270,164,228939,,33635,65,306,1209,861,108,47349,72.1,11115,68.7,26629,1,52,2549,0,0,0.7,0.389714103178406,2457,0,92,0,1304,5,0,1,7303,62610,0,1,636474.589714103,2
17,4.25,7693,8,7.11814137419674,7729.3681413742,2356,133169,14383,7350,0,270,71.4,20526,26817,16.8,3.2,2007,,12.3,2551,272,166,229031,,33648,65,306,1211,861,108,47370,72,11115,68.7,26669,1,52,2551,0,0,0.7,0.453167384713579,2459,0,92,0,1304,5,0,1,7303,62670,0,1,636935.553167385,2
0,0,7676,0,0,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,7676,3,11.9047619047619,7714.90476190476,2320,131986,14204,7140,0,270,71.3,20313,26471,16.7,3.1,1990,,12.3,2530,266,161,226838,,33356,65,306,1201,850,108,46937,72,11057,68.6,26433,1,52,2530,0,0,0.7,0.0730193501277839,2440,0,90,0,1264,5,0,1,7268,54780,0,1,623478.77301935,1
13,6.5,7664,4,14.4796380090498,7701.97963800905,2320,131824,14204,7113,0,270,71.3,20313,26469,16.7,3.1,1990,,12.3,2535,264,159,226672,,33356,65,306,1206,850,108,46937,71.9,11057,68.6,26428,1,52,2535,0,0,0.7,0.00398009950248756,2445,0,90,0,1264,5,0,1,7268,50250,0,1,618602.603980099,2
1,0.5,7651,1,100,7753.5,2320,131823,14204,7113,0,270,71.3,20313,26469,16.7,3.1,1990,,12.3,2535,264,159,226671,,33356,65,306,1206,850,108,46937,71.9,11057,68.6,26428,1,52,2535,0,0,0.7,0.00398009950248756,2445,0,90,0,1264,5,0,1,7268,50250,0,1,618600.603980099,3
9,9,7650,4,19.7530864197531,7691.75308641975,2320,131767,14200,7113,0,270,71.3,20294,26468,16.7,3.1,1990,,12.3,2535,264,159,226608,,33330,65,306,1206,850,108,46906,71.9,11039,68.5,26428,1,52,2535,0,0,0.7,0.00412031314379893,2445,0,90,0,1264,5,0,1,7257,48540,0,1,616661.504120313,1
9,9,7641,3,15.5555555555556,7677.55555555556,2320,131773,14200,7113,0,270,71.3,20296,26469,16.7,3.1,1990,,12.3,2535,264,159,226615,,33334,65,306,1206,850,108,46909,71.9,11041,68.5,26428,1,52,2535,0,0,0.7,0.00389863547758285,2445,0,90,0,1264,5,0,1,7259,51300,0,1,619448.503898636,2
21,10.5,7632,6,6.25651720542231,7675.75651720542,2296,130619,14010,7113,0,262,71.1,20071,26190,16.7,3.2,1981,,12.2,2522,264,159,224587,,32973,65,306,1195,851,105,46417,71.9,10943,68.1,26336,1,52,2522,0,0,0.7,0,2432,0,90,0,1264,5,0,1,7203,13170,0,1,576249.9,2
8,8,7611,3,17.3076923076923,7647.30769230769,2296,130619,14010,7113,0,262,71.1,20071,26190,16.7,3.2,1981,,12.2,2522,264,159,224587,,32973,65,306,1195,851,105,46417,71.9,10943,68,26336,1,52,2522,0,0,0.7,0.178015131286159,2432,0,90,0,1264,5,0,1,7203,22470,0,1,585549.978015131,1
11,3.66666666666667,7603,3,12.9186602870813,7633.58532695375,2296,130619,14010,7113,0,262,71.1,20071,26190,16.7,3.2,1981,,12.2,2522,264,159,224587,,32973,65,306,1195,851,105,46417,71.9,10943,68,26336,1,52,2522,0,0,0.7,0.342759211653813,2432,0,90,0,1264,5,0,1,7203,23340,0,1,586420.142759212,1
0,0,7592,0,0,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,7592,4,9.92555831265509,7631.92555831266,2296,130541,14009,7113,0,262,71.1,20061,26178,16.7,3.2,1980,,12.2,2520,264,159,224489,,32960,65,305,1194,851,105,46404,71.9,10939,68.1,26296,1,52,2520,0,0,0.7,0.196367206676485,2430,0,90,0,1264,5,0,1,7196,20370,0,1,583165.096367207,1
10,10,7579,3,18.2608695652174,7620.26086956522,2296,130541,14009,7113,0,262,71.1,20061,26178,16.7,3.2,1980,,12.2,2520,264,159,224489,,32960,65,305,1194,851,105,46404,71.9,10939,68,26296,1,52,2520,0,0,0.7,0.171600171600172,2430,0,90,0,1264,5,0,1,7196,23310,0,1,586104.971600172,2
13,13,7569,4,12.51629726206,7611.51629726206,2293,130359,13981,6899,0,262,71.1,20021,26083,16.7,3.1,1978,,12.2,2517,257,158,224093,,32900,65,305,1192,850,105,46324,71.8,10913,68,26206,1,51,2517,0,0,0.7,0,2427,0,90,0,1264,5,0,1,7187,14040,0,1,575588.6,1
8,2.66666666666667,7556,4,15.625,7586.29166666667,2293,130359,13981,6899,0,262,71.1,20021,26083,16.7,3.1,1978,,12.2,2517,257,158,224093,,32900,65,305,1192,850,105,46324,71.8,10913,68,26206,1,51,2517,0,0,0.7,0,2427,0,90,0,1264,5,0,1,7187,14910,0,1,576458.6,2
14,14,7548,4,12.1951219512195,7592.19512195122,2293,130329,13977,6949,0,262,71.1,20011,26062,16.7,3.1,1978,,12.2,2516,257,158,224024,,32886,65,304,1192,850,105,46308,71.8,10897,68.1,26200,1,51,2516,0,0,0.7,0,2426,0,90,0,1264,5,0,1,7181,16980,0,1,578382.7,2
18,9,7534,2,19.7530864197531,7582.75308641975,2293,130229,13977,6949,0,262,71.2,20011,26038,16.7,3.1,1976,,12.2,2514,257,158,223890,,32886,65,304,1191,849,105,46308,71.9,10897,68.2,26190,1,51,2514,0,0,0.7,0,2424,0,90,0,1264,5,0,1,7181,14490,0,1,575615,2
7,7,7516,4,17.5824175824176,7551.58241758242,2293,130229,13977,6949,0,262,71.1,20011,26038,16.7,3.1,1976,,12.2,2514,257,158,223890,,32886,65,304,1191,849,105,46308,71.8,10897,68.1,26190,1,51,2514,0,0,0.7,0,2424,0,90,0,1264,5,0,1,7181,14940,0,1,576064.7,2
0,0,7509,0,0,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,4.75,7509,5,7.36842105263158,7545.11842105263,2293,130107,13974,6949,0,262,71.1,20002,26014,16.7,3.1,1974,,12.2,2514,257,158,223730,,32874,65,304,1191,849,105,46295,71.9,10881,68.1,26190,1,51,2514,0,0,0.7,0.191256830601093,2424,0,90,0,1264,5,0,1,7175,18300,0,1,579057.991256831,2
0,0,7490,0,0,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,10.5,7490,5,6.68337510442774,7533.18337510443,2293,130095,13973,6949,0,262,71.1,20001,26013,16.7,3.1,1974,,12.2,2514,257,158,223712,,32871,65,304,1191,849,105,46291,71.8,10881,68.1,26190,1,51,2514,0,0,0.7,1.05547373588611,2424,0,90,0,1264,5,0,1,7175,20370,0,1,581088.755473736,1
10,10,7469,4,12.7272727272727,7505.72727272727,2293,130081,13973,6949,0,262,71.1,20001,26012,16.7,3.1,1974,,12.2,2514,257,158,223697,,32871,65,304,1191,849,105,46291,71.8,10881,68.1,26190,1,51,2514,0,0,0.7,0.968783638320775,2424,0,90,0,1264,5,0,1,7175,27870,0,1,588558.668783638,1
14,3.5,7459,6,9.70350404312669,7492.20350404313,2293,130077,13973,6949,0,262,71,20001,26012,16.7,3.1,1974,,12.2,2523,257,158,223693,,32863,70,304,1195,849,105,46286,71.7,10877,68.1,26180,1,44,2517,6,0,0.7,0.995575221238938,2423,0,94,0,1319,5,90,5,7169,27120,0,1,587939.495575221,2
21,21,7445,4,8.55614973262032,7499.55614973262,2291,129764,13935,6703,0,262,71.1,19947,25888,16.6,3,1972,,12.2,2514,249,153,223147,,32751,68,309,1181,851,105,46144,71.8,10847,68.1,25890,1,43,2514,0,0,0.7,0.0251004016064257,2408,0,94,0,1319,5,140,5,7150,19920,33,5,578851.525100402,2
10,5,7424,3,14.1176470588235,7456.11764705882,2289,129557,13903,6703,0,262,71,19898,25774,16.6,3,1971,,12.2,2509,249,153,222708,,32679,65,309,1180,850,105,46053,71.8,10813,68,25850,1,42,2509,0,0,0.7,0,2403,0,94,0,1319,5,140,5,7138,16380,33,5,574197.3,1
7,2.33333333333333,7414,3,19.4805194805195,7445.81385281385,2289,129557,13903,6703,0,262,71,19898,25774,16.6,3,1971,,12.2,2509,249,153,222708,,32679,65,309,1180,850,105,46053,71.7,10813,68,25850,1,42,2509,0,0,0.7,0,2403,0,94,0,1319,5,140,5,7138,16320,33,5,574137.2,2
13,13,7407,5,9.35550935550936,7447.35550935551,2289,129558,13901,6703,0,262,71,19898,25767,16.6,3,1971,,12.2,2509,249,153,222698,,32678,65,309,1180,850,105,46056,71.7,10816,68,25850,1,42,2509,0,0,0.7,0.00260416666666667,2403,0,94,0,1319,5,140,5,7139,38400,33,5,596205.202604167,1
11,11,7394,4,16.7832167832168,7436.78321678322,2289,129486,13893,6682,0,262,71,19883,25759,16.6,3,1971,,12.1,2507,247,153,222598,,32650,65,309,1178,850,105,46024,71.7,10794,67.9,25790,1,42,2507,0,0,0.7,0.00281293952180028,2401,0,94,0,1319,5,140,5,7130,35550,33,5,592970.00281294,2
7,7,7383,3,19.4805194805195,7419.48051948052,2289,129436,13893,6682,0,262,70.9,19883,25747,16.6,3,1970,,12.1,2514,247,153,222531,,32650,65,309,1185,850,105,46024,71.7,10794,67.8,25790,1,37,2514,0,0,0.7,0.314569536423841,2401,0,101,0,1409,5,140,5,7130,108720,33,5,666123.114569536,2
13,13,7376,4,9.92555831265509,7415.92555831266,2288,129402,13889,6682,0,262,70.9,19878,25738,16.6,3,1969,,12.2,2518,247,153,222459,,32640,65,309,1185,850,109,46007,71.7,10792,67.8,25790,1,37,2518,0,0,0.7,0.318791946308725,2405,0,101,0,1409,5,140,5,7129,107280,33,5,664543.218791946,1
13,3.25,7363,3,14.4230769230769,7396.67307692308,2281,128974,13813,6391,0,262,70.8,19761,25530,16.5,2.9,1965,,12.1,2505,239,149,221529,,32468,65,309,1177,849,105,45816,71.5,10750,67.5,25549,1,37,2505,0,0,0.7,0.369888274216292,2392,0,101,0,1409,5,140,5,7120,92190,33,5,646672.369888274,2
34,17,7350,5,6.02582496413199,7412.02582496413,2255,127707,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219459,,32099,65,305,1125,818,102,45343,72,10726,67.4,25099,1,37,2415,0,0,0.7,0,2310,0,93,0,1309,5,140,5,7045,17520,33,5,566268.8,1
10,10,7316,3,14.1176470588235,7353.11764705882,2256,127749,13700,6338,0,262,71.1,19601,25404,16.6,2.9,1944,,12.2,2420,237,148,219537,,32125,65,305,1129,818,103,45360,72,10738,67.5,25174,1,37,2420,0,0,0.7,0.452609158679446,2315,0,93,0,1309,5,140,5,7037,18780,33,5,567836.452609159,1
7,7,7306,2,24.4897959183673,7346.48979591837,2255,127707,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219459,,32099,65,305,1125,818,102,45343,72,10726,67.4,25099,1,37,2415,0,0,0.7,0,2310,0,93,0,1309,5,140,5,7045,10200,33,5,558948.8,1
7,2.33333333333333,7299,2,24.4897959183673,7334.8231292517,2255,127707,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219459,,32099,65,305,1125,818,102,45343,72,10726,67.3,25099,1,37,2415,0,0,0.7,0,2310,0,93,0,1309,5,140,5,7045,10230,33,5,558978.7,2
7,7,7292,2,24.4897959183673,7332.48979591837,2255,127707,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219459,,32099,65,305,1125,818,102,45343,72,10726,67.4,25099,1,37,2415,0,0,0.7,0,2310,0,93,0,1309,5,140,5,7045,10230,33,5,558978.8,1
13,13,7285,4,11.7839607201309,7326.78396072013,2255,127707,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219459,,32099,65,305,1125,818,102,45343,72,10726,67.3,25099,1,37,2415,0,0,0.7,0,2310,0,93,0,1309,5,140,5,7045,11700,33,5,560448.7,1
0,0,7272,0,0,7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,7272,5,10.9717868338558,7309.97178683386,2255,127708,13685,6338,0,262,71.1,19573,25404,16.6,2.9,1943,,12.1,2415,237,148,219461,,32099,65,305,1125,818,102,45343,72,10726,67.4,25099,1,37,2415,0,0,0.7,0.01806684733514,2310,0,93,0,1309,5,140,5,7045,22140,33,5,570891.818066847,2
22,5.5,7261,4,9.59040959040959,7302.09040959041,2255,127706,13684,6338,0,266,71.1,19572,25403,16.6,2.9,1943,,12.1,2414,237,148,219455,,32100,64,305,1125,818,102,45343,71.9,10726,67.3,25089,1,37,2414,0,0,0.7,0.0182648401826484,2309,0,93,0,1309,5,140,5,7045,21900,33,5,570631.61826484,1
9,9,7239,3,15.5555555555556,7275.55555555556,2255,127706,13684,6338,0,266,71.1,19572,25403,16.6,2.9,1943,,12.1,2414,237,148,219455,,32100,64,305,1125,818,102,45343,72,10726,67.4,25089,1,37,2414,0,0,0.7,0.14446793516561,2309,0,93,0,1309,5,140,5,7045,28380,33,5,577111.944467935,2
0,0,7230,0,0,7230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,9.5,7230,3,17.4515235457064,7278.95152354571,2252,127318,13644,6338,0,266,71,19508,25226,16.5,2.9,1941,,12.1,2411,237,148,218738,,31946,63,305,1124,817,102,45159,71.8,10679,67.2,25072,1,37,2411,0,0,0.7,0.308483290488432,2306,0,93,0,1309,5,140,5,7019,23340,33,5,570240.50848329,1
10,10,7211,2,18,7251,2252,127318,13644,6338,0,266,71,19508,25226,16.5,2.9,1941,,12.1,2411,237,148,218738,,31946,63,305,1124,817,102,45159,71.9,10679,67.2,25072,1,37,2411,0,0,0.7,0.308483290488432,2306,0,93,0,1309,5,140,5,7019,23340,33,5,570240.608483291,2
10,3.33333333333333,7201,3,18.2608695652174,7235.59420289855,2252,127318,13644,6338,0,266,71,19508,25226,16.5,2.9,1941,,12.1,2412,237,148,218738,,31946,63,305,1125,817,102,45159,71.9,10679,67.3,25072,1,36,2412,0,0,0.7,0.316100161858517,2306,0,94,0,1314,5,140,5,7019,105030,33,5,651938.716100162,1
0,0,7191,0,0,7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,1
13,13,7191,4,11.7839607201309,7232.78396072013,2249,127115,13631,6338,0,254,70.9,19476,25216,16.6,2.9,1939,,12.1,2409,237,148,218458,,31871,63,303,1124,817,102,45060,71.8,10649,67.1,25035,1,36,2409,0,0,0.7,0.282567049808429,2303,0,94,0,1314,5,140,5,6989,104400,33,5,650470.38256705,2
12,12,7178,5,10.1010101010101,7217.10101010101,2248,126983,13620,6338,0,254,70.9,19462,25197,16.6,2.9,1938,,12.1,2404,237,148,218272,,31848,62,300,1123,817,102,45009,71.8,10643,67.1,25000,1,36,2404,0,0,0.7,0.262070355810906,2299,0,93,0,1309,5,140,5,6986,99210,33,5,644773.362070356,1
13,13,7166,6,11.7839607201309,7209.78396072013,2248,126940,13616,6338,0,254,70.9,19452,25196,16.6,2.9,1938,,12.1,2404,237,148,218227,,31835,62,300,1123,817,102,44992,71.8,10634,67.1,25000,1,36,2404,0,0,0.7,0.263264479546375,2299,0,93,0,1309,5,140,5,6983,98760,33,5,644178.363264479,2
17,4.25,7153,3,11.2299465240642,7188.47994652406,2183,124309,13342,6338,0,254,71,19012,24819,16.6,3,1902,,12.1,2359,237,148,213927,,31056,62,295,1101,801,100,43898,71.9,10392,67,24628,1,33,2359,0,0,0.7,0,2254,0,93,0,1309,5,140,5,6806,14610,33,5,549058.3,1
0,0,7136,0,0,7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,7136,3,19.4805194805195,7172.48051948052,2183,124215,13343,6338,0,254,71,19013,24797,16.6,3,1900,,12.1,2359,237,148,213805,,31060,62,295,1101,801,100,43902,71.9,10392,67,24628,1,33,2359,0,0,0.7,0,2254,0,93,0,1309,5,140,5,6806,11250,33,5,545468.3,2
11,11,7129,4,11.6363636363636,7166.63636363636,2183,124215,13343,6338,0,254,71,19013,24797,16.6,3,1900,,12.1,2359,237,148,213805,,31060,62,295,1101,801,100,43902,71.9,10392,67,24628,1,33,2359,0,0,0.7,0.34816247582205,2254,0,93,0,1309,5,140,5,6806,15510,33,5,549728.648162476,2
17,8.5,7118,5,9.51557093425606,7158.01557093426,2183,124179,13339,6338,0,254,71,19005,24790,16.6,3,1900,,12.1,2359,237,148,213748,,31049,62,295,1101,801,100,43882,71.9,10384,67,24628,1,33,2359,0,0,0.7,0.285261489698891,2254,0,93,0,1309,5,140,5,6802,18930,33,5,552993.58526149,1
0,0,7101,0,0,7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,4.75,7101,4,8.20232399179768,7136.9523239918,2183,124179,13339,6338,0,254,71,19005,24790,16.6,3,1900,,12.1,2359,237,148,213748,,31049,62,295,1101,801,100,43882,71.9,10384,67,24628,1,33,2359,0,0,0.7,0.319444444444444,2254,0,93,0,1309,5,140,5,6802,21600,33,5,555663.619444445,2
7,7,7082,4,17.5824175824176,7117.58241758242,2182,124038,13319,6338,0,254,71,18974,24786,16.7,3,1900,,12.1,2351,237,148,213575,,31006,62,294,1094,801,100,43816,71.9,10362,67,24564,1,33,2351,0,0,0.7,0.0865051903114187,2246,0,93,0,1309,5,140,5,6789,17340,33,5,550793.48650519,2
24,12,7075,2,15.2777777777778,7128.27777777778,2182,123887,13318,6338,0,254,71,18975,24745,16.6,3,1897,,12.1,2351,237,148,213368,,31007,62,294,1094,801,100,43818,71.9,10366,67,24564,1,33,2351,0,0,0.7,0.610147719974309,2246,0,93,0,1309,5,140,5,6794,15570,33,5,548633.91014772,1
2,1,7051,1,100,7155,2182,123887,13318,6338,0,254,71,18975,24745,16.6,3,1897,,12.1,2351,237,148,213368,,31007,62,294,1094,801,100,43818,71.9,10366,67,24564,1,33,2351,0,0,0.7,0.574712643678161,2246,0,93,0,1309,5,140,5,6794,16530,33,5,549593.874712644,1
18,9,7049,4,10.6995884773663,7090.69958847737,2181,123804,13303,6338,0,254,70.9,18953,24741,16.7,3,1896,,12,2345,237,148,213238,,30979,62,294,1093,797,99,43782,71.9,10354,67,24489,1,33,2345,0,0,0.7,0.753186558516802,2240,0,93,0,1309,5,140,5,6786,51780,33,5,584404.953186559,1
0,0,7031,0,0,7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
22,11,7031,6,6.70640834575261,7076.70640834575,2180,123702,13296,6338,0,254,70.9,18938,24732,16.7,3,1895,,12,2343,237,148,213099,,30937,62,292,1093,797,99,43722,71.8,10336,66.9,24469,1,32,2343,0,0,0.7,0.646864686468647,2238,0,93,0,1309,5,140,5,6777,60600,33,5,592792.646864686,1
0,0,7009,0,0,7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,6.25,7009,4,12.2247191011236,7056.47471910112,2180,123670,13296,6338,0,254,70.9,18938,24732,16.7,3,1895,,12,2348,237,148,213067,,30937,62,292,1093,802,99,43722,71.9,10336,67,24494,1,32,2348,0,0,0.7,0.720851475568457,2243,0,93,0,1309,5,140,5,6777,62010,37,5,594187.920851476,2
0,0,6984,0,0,6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6984,0,0,6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
